source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
팝가(Popga) | 팝업스토어,팝업스토어,퍼플라운지 -  BTS LP 청음 이벤트,2026-03-13 ~ 2026-04-12,전연령,"서울 중구 을지로 281 | 위도:37.5669788932, 경도:127.0098249617",,DDP 디자인랩 1층에 BTS LP를 직접 들어볼 수 있는 ‘Purple Lounge’가 오픈했어요 🎧💜,https://www.instagram.com/p/DWAiiEYjz_x,동대문:1.0;Purple Lounge:1.0;퍼플라운지:1.0;DDP 디자인랩:1.0;동대문 팝업:1.0;BTS:1.0;KPOP:1.0;방탄소년단:1.0;연예인:1.0;pick_count:4;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,연예인/셀럽:1.0;연예인:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,나이스고스트클럽 플래그십 스토어 이벤트,2026-03-27 ~ 2026-03-31,전연령,"서울 성동구 성수이로7길 38 | 위도:37.5425007831, 경도:127.053468896",,"스트리트 패션 브랜드 나이스고스트클럽이 성수 플래그십 스토어 1층에 새로운 공간 SANCTUM을 오픈합니다 👻✨ SS26 컬렉션 선발매는 물론, 큐레이션 브랜드 소울푸시캣 전시와 함께 다양한 할인 혜택과 이벤트도 만나보실 수 있어요 🖤",https://www.instagram.com/p/DV0TIrXj_C5/,성수:1.0;나이스고스트클럽:1.0;niceghostclub 팝업:1.0;SANCTUM:1.0;나이스고스트클럽 성수:1.0;성수 팝업:1.0;패션:1.0;pick_count:8;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;의류:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,영국 미식 페어 - 브리티시 푸드 투어,2026-03-20 ~ 2026-03-26,전연령,"서울 서초구 신반포로 176 | 위도:37.5052201353, 경도:127.0043542536",,"잉글랜드·스코틀랜드·웨일스·북아일랜드까지 영국 4개 지역의 식문화를 한자리에서 만나볼 수 있는 브리티시 푸드 투어가 신세계백화점 강남점 스위트파크 광장에서 진행돼요 🇬🇧✨ 영국 왕실 초콜릿을 비롯해 치즈, 와인, 티, 비건 젤리, 비스킷 등 다양한 영국 대표 먹거리를 직접 만나보세요 ✈️",https://www.instagram.com/p/DWBimhpEiAu/,강남:1.0;브리티시 푸드 투어:1.0;British Food Tour:1.0;신세계백화점 강남점:1.0;스위트파크:1.0;강남 팝업:1.0;영국 미식 행사:1.0;영국관광청:1.0;버진애틀랜틱:1.0;F&B:1.0;강남/서초:1.0;couple_score:1.0;couple_signal_soft:1.0;pick_count:4;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;카페/디저트/베이커리:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,테켓 팝업,2026-03-27 ~ 2026-04-09,전연령,"부산 해운대구 센텀남대로 35 | 위도:35.1686795909, 경도:129.1290935213",,패션 브랜드 테켓이 Plan 17 ‘Litmemo’ 컬렉션 발매를 기념해 신세계백화점 센텀시티점에 팝업스토어를 오픈해요 ✨ SS26 신상품과 시즌 이월 제품까지 모두 만나보세요 🙌🏻,https://www.instagram.com/p/DWGbab1j2Qf,부산:1.0;테켓:1.0;Teket 팝업:1.0;신세계백화점 센텀시티점:1.0;센텀시티 팝업:1.0;부산 팝업:1.0;패션:1.0;Litmemo 컬렉션:1.0;pick_count:1;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;의류:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,실버크로스 팝업,2026-03-20 ~ 2026-03-26,전연령,"부산 해운대구 센텀남대로 35 | 위도:35.1688178394, 경도:129.1295232602",,"149년 전통의 영국 왕실 프리미엄 유모차 브랜드 실버크로스가 신세계백화점 센텀시티점 6층 팝업존에서 팝업스토어를 오픈했어요 🍼✨ 올인원 휴대용 유모차 Nia 단독 선공개를 비롯해 제품별 특별 혜택가와 백화점 단독 사은품, 할인 및 적립 혜택까지 다양한 혜택을 만나보세요 🙌🏻",https://www.instagram.com/p/DWDFKfZExWv,부산:1.0;실버크로스:1.0;SilverCross 팝업:1.0;신세계백화점 센텀시티점:1.0;센텀시티 팝업:1.0;부산 팝업:1.0;유모차:1.0;육아용품:1.0;프리미엄 유모차:1.0;키즈:1.0;family_oriented:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,키즈/반려동물:1.0;패밀리/키즈:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,마담래쉬 팝업,2026-03-26 ~ 2026-04-08,전연령,"서울 마포구 양화로 188 | 위도:37.5578157598, 경도:126.9264123583",,눈에 닿는 순간까지의 안전함을 고민하는 비건 노글루 속눈썹 전문 브랜드 마담래쉬가 AK플라자 홍대에서 첫 팝업스토어를 오픈해요 💗 현장에서는 눈매에 가장 잘 어울리는 스타일을 찾아볼 수 있는 퍼스널 속눈썹 피팅 서비스도 직접 체험해보실 수 있어요 👀✨ 노글루 속눈썹은 어떻게 사용하는지 직접 경험해보세요 🎀,https://www.instagram.com/p/DWBbXdhE1cW,홍대:1.0;마담래쉬:1.0;MADAMELASH 팝업:1.0;AK플라자 홍대:1.0;홍대 팝업:1.0;뷰티:1.0;속눈썹:1.0;비건뷰티:1.0;노글루속눈썹:1.0;홍대/신촌:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:10;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,뷰티:1.0;뷰티소품/기기:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,낼나 팝업,2026-03-19 ~ 2026-03-25,전연령,"서울 영등포구 여의대로 108 | 위도:37.5258315362, 경도:126.9284631321",,"감각적인 문구 브랜드 낼나가 더현대 서울에서 팝업스토어를 오픈했어요 ✏️✨ 일상에 작은 영감을 더해줄 아이템들을 편하게 만나볼 수 있는 이번 팝업, 감성 문구 좋아하신다면 꼭 들러보세요 🌿📒✨",https://www.instagram.com/nelna.shop/p/DWBJg2Nj398/,여의도:1.0;낼나:1.0;nelna:1.0;더현대 서울:1.0;여의도 팝업:1.0;라이프스타일:1.0;문구:1.0;couple_score:0.6;couple_signal_soft:1.0;pick_count:5;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,문구/아트:1.0;문구:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,아이린 전시,2026-03-29 ~ 2026-03-31,전연령,"서울 용산구 이태원로45길 64 | 위도:37.5376276532, 경도:126.9982413652",,"레드벨벳 아이린의 특별한 순간을 담은 전시 ‘I RENEVITE YOU’가 한남에서 열립니다 💗✨ 스페셜 이벤트까지 함께 진행된다고 하니, 아이린과의 특별한 순간을 직접 느껴보세요 🥹💖",https://www.instagram.com/p/DWD2oOpEpTV,한남:1.0;I RENEVITE YOU 전시:1.0;아이린:1.0;레드벨벳:1.0;레이어 스튜디오 한남:1.0;한남 팝업:1.0;용산 팝업:1.0;전시:1.0;팬이벤트:1.0;연예인:1.0;pick_count:5;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,연예인/셀럽:1.0;연예인:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,캐릭터 작가 데뷔 팝업,2026-03-19 ~ 2026-03-31,전연령,"서울 마포구 어울마당로 65 | 위도:37.5509576952, 경도:126.9210630421",,개성 넘치는 신진 캐릭터 작가들의 작품을 한자리에서 만나볼 수 있는 팝업이 홍대 상상마당에서 열렸어요 🏠✨ 각기 다른 세계관과 감성을 가진 캐릭터들 속에서 나만의 최애를 발견하는 재미도 느껴보세요 🐣💫,https://www.instagram.com/p/DWD2TDyERt0,홍대:1.0;캐릭터 팝업:1.0;상상마당 팝업:1.0;KT&G 상상마당:1.0;홍대 팝업:1.0;캐릭터:1.0;굿즈:1.0;홍대/신촌:1.0;couple_score:0.5;couple_signal_soft:1.0;pick_count:3;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,크런틴 팝업,2026-03-20 ~ 2026-04-06,전연령,"서울 강남구 영동대로 513 | 위도:37.5118239121, 경도:127.0591590438",,"일상 속에서 달콤한 즐거움을 전하는 크런틴이 팝업을 오픈했어요 🙌🏻 쉐이크와 디저트를 직접 맛보며, 크런틴만의 달콤하고 즐거운 순간을 편하게 느껴보세요 🎠💫",https://www.instagram.com/p/DWD5JWZEShV/,강남:1.0;크런틴:1.0;COEX 팝업:1.0;cruntin:1.0;코엑스 파르나스몰:1.0;강남 팝업:1.0;F&B:1.0;강남/서초:1.0;couple_score:0.4;couple_signal_soft:1.0;pick_count:3;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;과자/음료/편의점:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,AGF 블렌디 – 현대인의 레시피,2026-03-27 ~ 2026-03-29,전연령,"서울 성동구 아차산로 116 | 위도:37.5440415512, 경도:127.0566276174",,"일상 속 편안한 휴식을 전하는 커피 브랜드 블렌디가 성수에서 체험형 팝업으로 찾아와요 ☕✨ 다양한 커피 레시피와 전시, 체험 콘텐츠를 통해 블렌디만의 여유로운 커피 순간을 느껴보세요 🧊☕✨",https://www.instagram.com/p/DWFiBNHAWnM/,성수:1.0;블렌디:1.0;Blendy 팝업:1.0;AGF 블렌디:1.0;AGF Blendy:1.0;성수 노바포탈:1.0;성수 팝업:1.0;F&B:1.0;커피:1.0;couple_score:1.0;couple_signal_soft:1.0;pick_count:53;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;카페/디저트/베이커리:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,3학년 Z반 긴파치 선생 팝업,2026-03-27 ~ 2026-04-22,전연령,"경기 수원시 팔달구 덕영대로 924 | 위도:37.2669940995, 경도:126.9997237864",,애니메이션 은혼의 스핀오프 콘셉트인 ‘3학년 Z반 긴파치 선생’ 팝업이 수원 AK플라자에서 열립니다 🙌🏻,https://www.instagram.com/p/DWGUiHkCcpy/,수원:1.0;긴파치선생:1.0;3학년Z반 긴파치선생:1.0;AK플라자 수원점:1.0;수원 팝업:1.0;애니메이션:1.0;은혼:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:9;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;애니메이션/웹툰:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,캘러웨이 팝업 - NOTHING BEATS THIS PARK,2026-03-24 ~ 2026-04-05,전연령,"서울 서초구 신반포로 176 | 위도:37.5053417733, 경도:127.0042920569",,"2026년 캘러웨이 팝업스토어 “NOTHING BEATS THIS PARK”에 여러분을 초대합니다! “당신의 골프 최고의 순간은 무엇인가요?” 캘러웨이의 이야기를 만나고, 나만의 스타일을 완성하고, 심장이 뛰는 도전을 즐기다 보면 캘러웨이와 함께하는 이 순간! 답은 자연스럽게 완성됩니다.",https://www.instagram.com/p/DWGPFqQieOf/,강남:1.0;캘러웨이:1.0;CALLAWAY 팝업:1.0;오디세이:1.0;캘러웨이어패럴:1.0;신세계백화점 강남점:1.0;강남 팝업:1.0;고속터미널 팝업:1.0;골프:1.0;강남/서초:1.0;pick_count:5;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,라이프스타일:1.0;스포츠/레저:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,브이브이에스 5주년 팝업 - 〈HAP: 합〉 주얼리와 오브제가 만나는 전시,2026-03-28 ~ 2026-03-29,전연령,"서울 마포구 동교로51길 51-4 | 위도:37.5655032402, 경도:126.9239916171",,브이브이에스(VVS)가 5주년을 맞아 전시형 팝업스토어 〈HAP: 합〉을 오픈해요 ✨ 서로 다른 재료와 구조가 만나 하나의 형태를 이루는 ‘합(合)’의 개념을 주얼리와 오브제로 풀어낸 전시라고 해요 💍 금속이 만들어내는 구조적인 흐름과 물성이 느껴지는 형태를 중심으로 브랜드의 주요 주얼리 아카이브와 아직 공개되지 않은 신제품 컬렉션까지 가장 먼저 만나보세요 🙌🏻,https://popga.co.kr/popup/5953,연남:1.0;브이브이에스:1.0;VVS 팝업:1.0;HAP:1.0;위아연 연남챕터:1.0;연남 팝업:1.0;마포 팝업:1.0;주얼리:1.0;오브제:1.0;전시:1.0;패션:1.0;couple_score:0.5;couple_signal_soft:1.0;pick_count:5;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;주얼리/시계:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,샌디스크 X 스누피 팝업,2026-03-20 ~ 2026-03-26,전연령,"서울 용산구 한강대로23길 55 | 위도:37.5288030358, 경도:126.964114184",,"Sandisk와 스누피의 특별한 콜라보!✨ 스누피 USB & 외장 SSD 직접 체험하고, 그 안에 숨겨진 할인코드부터 SNS 이벤트, 럭키드로우까지! 지금 여기서만 만날 수 있는 다양한 혜택을 놓치지 마세요❤️",https://popga.co.kr/popup/5952,용산:1.0;Sandisk X Snoopy POP-UP STORE:1.0;샌디스크 팝업:1.0;Sandisk 팝업:1.0;스누피 팝업:1.0;Snoopy 팝업:1.0;용산 팝업:1.0;캐릭터:1.0;전자제품:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:9;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,디지털/테크:1.0;애니/캐릭터:1.0;캐릭터:1.0;전자기기:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,코웨이 비렉스 팝업,2026-03-16 ~ 2026-04-26,전연령,"서울 송파구 올림픽로 240 | 위도:37.5117923708, 경도:127.0986805481",,"코웨이 비렉스를 직접 경험할 수 있는 롯데 잠실 팝업 열렸어요!🤍 안마의자, 매트리스 등 다양한 제품을 직접 앉아보고, 누워보며 체험해 보고 나에게 맞는 휴식을 직접 경험해 보세요😌 이번 팝업의 역대급 최대 혜택도 놓치지 마세요!✨",https://www.instagram.com/p/DVzmyn1Esga/?img_index=1,잠실:1.0;코웨이갤러리:1.0;코웨이 팝업:1.0;코웨이 비렉스 롯데 잠실 팝업:1.0;롯데백화점 잠실점:1.0;잠실 팝업:1.0;리빙:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:10;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,라이프스타일:1.0;리빙/인테리어:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,김밥대장 광장시장 팝업,2026-03-18 ~ 2026-03-29,전연령,"서울 종로구 종로32길 21 | 위도:37.5700913337, 경도:127.0013134075",,"5년간 전국 김밥집만 800곳 다녀온 김밥대장, 광장시장으로 다시 돌아왔어요!🥄 김밥대장의 오프라인 김밥시리즈 제철맞은김밥! 이번에는 제철 쭈꾸미와 미나리로 만든 김밥입니다.🍙 서해바다에서 잡은 활 쭈꾸미를 매일 공수받아 만드는 제철김밥 맛보러 오세요!😋",https://www.instagram.com/p/DV2dATuEfH-/,종로:1.0;김밥대장:1.0;김밥 팝업:1.0;종로 팝업:1.0;F&B:1.0;제철맞은 김밥:1.0;couple_score:0.9;couple_signal_soft:1.0;pick_count:2;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;식사/레스토랑:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,꿈빛 파티시엘 콜라보 카페,2026-03-31 ~ 2026-05-20,전연령,"서울 마포구 양화로 188 | 위도:37.55795528, 경도:126.9261971845",,"3월 31일, 달콤한 디저트가 홍대로 찾아옵니다.🍓 꿈빛 파티시엘 콜라보 카페를 AK PLAZA 홍대에서 만나보세요!🍰",https://www.instagram.com/p/DWFc7YlEgGu/,홍대:1.0;꿈빛 파티시엘:1.0;꿈파 콜라보카페:1.0;BOX cafe&space:1.0;홍대 콜라보카페:1.0;홍대 팝업:1.0;홍대 이벤트:1.0;애니메이션:1.0;홍대/신촌:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:84;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;일본 애니메이션:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,롯데월드 아쿠아리움 X 쿠키런 전시,2026-03-27 ~ 2026-06-07,전연령,"서울 송파구 올림픽로 300 | 위도:37.5136753409, 경도:127.1040783841",,"쿠키런 IP가 롯데월드 아쿠아리움과 만나 바다를 테마로 한 특별한 전시로 찾아왔어요 🌊🍪 오븐을 탈출한 쿠키들이 바닷속 친구들과 함께 신비로운 보물을 찾아 떠나는 이야기로, 다양한 체험 콘텐츠도 함께 준비되어 있다고 해요 🐟✨ 아쿠아리움 속에서 쿠키들과 함께 색다른 모험을 즐기며 특별한 시간을 보내보세요 💙",https://www.instagram.com/p/DVvQLNhEZX2/,잠실:1.0;쿠키런:1.0;COOKIE RUN 팝업:1.0;롯데월드 아쿠아리움:1.0;잠실 팝업:1.0;캐릭터:1.0;전시:1.0;체험:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:19;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,엔터테인먼트:1.0;게임:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,원필 팝업 - Unpiltered Layers,2026-03-27 ~ 2026-03-29,전연령,"서울 성동구 성수이로16길 31 | 위도:37.5402829771, 경도:127.0600215504",,원필(WONPIL)의 첫 번째 미니앨범 <Unpiltered> 발매를 기념한 이벤트를 성수에 오픈합니다.🩵,https://popga.co.kr/popup/5947,성수:1.0;원필:1.0;WONPIL:1.0;원필 팝업:1.0;연예인:1.0;체험형 팝업:1.0;방문 시 선물 증정:1.0;사전 예약:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:14;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,연예인/셀럽:1.0;엔터테인먼트:1.0;연예인:1.0;도서/음반:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,넘버링 팝업,2026-03-28 ~ 2026-04-09,전연령,"서울 성동구 연무장17길 4 | 위도:37.5410038063, 경도:127.0611931331",,"10년 동안 사랑받아 온 브랜드 넘버링이 그 시간의 신뢰를 경험,가치,큐레이션으로 구성하여 팝업스토어를 오픈합니다.🤎 주얼리 취향과 감각을 탐구해 온 브랜드의 태도를 연구실이라는 컨셉으로 구현한 공간입니다.🧪 다양한 혜택도 놓치지 마세요!✨",https://popga.co.kr/popup/5946,성수:1.0;넘버링:1.0;NUMBERING:1.0;넘버링 랩 팝업:1.0;넘버링 랩 성수 팝업스토어:1.0;성수 팝업:1.0;패션:1.0;사전 예약:1.0;couple_score:0.5;couple_signal_soft:1.0;pick_count:35;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;주얼리/시계:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,키엘 팝업 - 키엘 울트라 응급 구조대,2026-04-16 ~ 2026-04-26,전연령,"서울 성동구 연무장길 57 | 위도:37.5423763559, 경도:127.0558038446",,"SOS 피부 손상 주의보! 긴급 진압이 필요할 땐?!🚨 뉴욕 헤리티지 스킨케어 브랜드 키엘이 성수에 팝업스토어를 오픈합니다.🧑‍🚒 키엘 화제의 신제품 NEW 판테놀 함유 메디크림을 이번 팝업에서 직접 테스트해보고, 오직 팝업에서만 드리는 역대급 혜택을 놓치지 마세요!✨",https://www.instagram.com/p/DXJYFDnDwrd/,성수:1.0;키엘:1.0;KIEHLS:1.0;키엘 울트라 응급 구조대:1.0;성수 팝업:1.0;뷰티 팝업:1.0;뷰티:1.0;사전 예약:1.0;방문 시 선물 증정:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:136;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,뷰티:1.0;화장품:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,23YEARSOLD 팝업,2026-03-20 ~ 2026-04-20,전연령,"서울 용산구 이태원로 179 | 위도:37.5348143961, 경도:126.9937352048",,이태원에서 23YEARSOLD의 더마 뷰티 팝업스토어가 진행됩니다 💙✨ 약국과 함께하는 공간에서 피부 고민에 맞는 제품을 직접 체험해보세요 🙌🏻,https://www.instagram.com/p/DWC_lk8jyHz,이태원:1.0;23YEARSOLD:1.0;더마뷰티:1.0;옵티마 웰니스 뮤지엄 약국:1.0;이태원 팝업:1.0;뷰티:1.0;스킨케어:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:35;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,뷰티:1.0;화장품:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,배드블러드 샘플 & 리퍼브 세일 이벤트,2026-03-20 ~ 2026-03-22,전연령,"서울 마포구 독막로 31-1 | 위도:37.5484278036, 경도:126.9168924954",,배드블러드 합정 플래그십 스토어에서 샘플 & 리퍼브 세일과 함께 스프링 세일이 진행됩니다 🖤✨ 최대 30% 할인과 함께 26SS 신상까지 가장 먼저 만나볼 수 있는 기회예요. 합정에서 다양한 할인 아이템과 시즌 신상품을 직접 확인해보세요! 🙌🏻,https://www.instagram.com/p/DWAvKTjiaDJ,합정:1.0;배드블러드:1.0;BADBLOOD:1.0;합정 쇼룸:1.0;합정 팝업:1.0;패션:1.0;세일:1.0;pick_count:1;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;의류:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,배드블러드 샘플 & 리퍼브 세일 이벤트,2026-03-20 ~ 2026-03-22,전연령,"서울 성동구 연무장11길 11-1 | 위도:37.5430785029, 경도:127.0571266931",,배드블러드 성수 플래그십 스토어에서 샘플 & 리퍼브 세일과 함께 스프링 세일이 진행됩니다 🖤✨ 최대 30% 할인과 함께 26SS 신상까지 가장 먼저 만나볼 수 있는 기회예요. 성수에서 다양한 할인 아이템과 시즌 신상품을 직접 확인해보세요! 🙌🏻,https://www.instagram.com/p/DWAvKTjiaDJ,성수:1.0;배드블러드:1.0;BADBLOOD:1.0;성수 플래그십 스토어:1.0;성수 팝업:1.0;패션:1.0;세일:1.0;pick_count:4;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;의류:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,캐리랜드 쁘띠팩토리 팝업,2026-03-17 ~ 2026-04-30,전연령,"서울 강남구 가로수길 82 | 위도:37.5234294785, 경도:127.0227394777",,"일상 속 작은 즐거움을 만들어주는 쁘띠팩토리가 캐리마켓 신사에 찾아왔어요 🎀✨ 보기만 해도 기분 좋아지는 캐릭터 아이템을 인형, 키링, 폰케이스, 문구, 스티커 등 다양한 제품들을 만나보세요 💛",https://www.instagram.com/p/DWA4zZyE4PM,강남:1.0;쁘띠팩토리:1.0;캐리랜드:1.0;캐리마켓 신사:1.0;가로수길 팝업:1.0;강남 팝업:1.0;캐릭터:1.0;강남/서초:1.0;문구:1.0;couple_score:0.5;couple_signal_soft:1.0;pick_count:1;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;문구/아트:1.0;캐릭터:1.0;문구:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,메카소울 팝업,2026-03-20 ~ 2026-04-02,전연령,"경기 성남시 분당구 판교역로146번길 20 | 위도:37.3927936949, 경도:127.1120171301",,메카 감성을 좋아하시는 분들을 위한 MECHA SOUL 팝업스토어가 현대백화점 판교점에서 진행되고 있어요 🤖✨ 다양한 글로벌 피규어와 메카 브랜드를 한 자리에서 만나보세요 🙌🏻,https://popga.co.kr/popup/5940,판교:1.0;메카소울:1.0;MECHA SOUL:1.0;현대백화점 판교점:1.0;판교 팝업:1.0;피규어:1.0;메카:1.0;키덜트:1.0;애니메이션:1.0;couple_score:0.5;couple_signal_soft:1.0;pick_count:1;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;애니메이션/웹툰:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,알폰스 무하 전시 - 디지털 아르누보,2026-03-14 ~ 2026-04-05,전연령,"서울 강서구 강서로56길 17 | 위도:37.5599335315, 경도:126.8404987849",,"체코 출신의 아르누보 대표 화가 알폰스 무하의 작품을 미디어아트로 재해석한 전시가 NC백화점 강서점에서 진행되고 있어요 🎨✨ 무하의 대표작을 색다른 방식으로 감상할 수 있고, 다양한 아트 작가들의 작품과 굿즈도 함께 만나보세요 🖼️",https://popga.co.kr/popup/5939,강서:1.0;알폰스무하:1.0;무하 전시:1.0;NC백화점 강서점:1.0;강서 팝업:1.0;전시:1.0;미디어아트:1.0;아르누보:1.0;couple_score:0.8;couple_signal_soft:1.0;pick_count:3;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,문구/아트:1.0;예술/미술:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,츠바키 X 제인마치 팝업,2026-03-21 ~ 2026-03-31,전연령,"서울 성동구 성수일로3길 8 | 위도:37.5422755712, 경도:127.0479237643",,츠바키가 제인마치 성수에서 팝업스토어를 오픈합니다 😊 츠바키의 헤어 케어를 직접 체험해보세요 🙌🏻,https://www.instagram.com/p/DWBS3lXk4em,성수:1.0;츠바키:1.0;tsubaki 팝업:1.0;제인마치 팝업:1.0;성수 팝업:1.0;뷰티:1.0;헤어케어:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:39;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,뷰티:1.0;화장품:1.0;popup:1.0,,
